call_id,caller_person_id,receiver_person_id,timestamp,duration_seconds,call_type
CALL_00321,SYN_P_0835,SYN_P_0399,2024-09-05 10:55:00,1689,conference
CALL_00322,SYN_P_0323,SYN_P_0442,2024-08-03 08:51:00,170,voice
CALL_00323,SYN_P_0925,SYN_P_0564,2025-05-03 03:47:00,711,missed
CALL_00324,SYN_P_0158,SYN_P_0189,2025-01-06 14:02:00,94,conference
CALL_00325,SYN_P_0603,SYN_P_0267,2025-08-16 02:20:00,1550,voice
CALL_00326,SYN_P_0752,SYN_P_0044,2025-05-06 12:11:00,506,missed
CALL_00327,SYN_P_0810,SYN_P_0878,2025-09-26 01:19:00,1639,conference
CALL_00328,SYN_P_0095,SYN_P_0197,2024-06-18 16:24:00,1548,voice
CALL_00329,SYN_P_0874,SYN_P_0037,2024-03-02 09:32:00,415,voice
CALL_00330,SYN_P_0417,SYN_P_0740,2025-07-22 20:06:00,834,conference
CALL_00331,SYN_P_0182,SYN_P_0056,2025-07-16 13:36:00,335,conference
CALL_00332,SYN_P_0934,SYN_P_0149,2025-04-11 14:01:00,1546,voice
CALL_00333,SYN_P_0205,SYN_P_0360,2024-11-14 08:45:00,540,missed
CALL_00334,SYN_P_0729,SYN_P_0107,2025-09-17 22:22:00,1062,conference
CALL_00335,SYN_P_0376,SYN_P_0894,2024-06-07 09:54:00,1014,conference
CALL_00336,SYN_P_0994,SYN_P_0870,2024-07-26 16:05:00,1292,voice
CALL_00337,SYN_P_0541,SYN_P_0595,2024-02-28 18:02:00,257,voice
CALL_00338,SYN_P_0623,SYN_P_0011,2025-10-13 14:48:00,1617,voice
CALL_00339,SYN_P_0702,SYN_P_0612,2024-12-11 18:37:00,996,conference
CALL_00340,SYN_P_0280,SYN_P_0835,2024-03-08 04:01:00,454,voice
CALL_00341,SYN_P_0767,SYN_P_0255,2024-03-18 18:28:00,229,conference
CALL_00342,SYN_P_0759,SYN_P_0925,2024-01-27 07:02:00,1260,voice
CALL_00343,SYN_P_1040,SYN_P_0755,2024-04-04 10:19:00,1665,missed
CALL_00344,SYN_P_0586,SYN_P_0373,2024-01-23 23:18:00,1483,missed
CALL_00345,SYN_P_0523,SYN_P_0340,2025-08-09 16:48:00,1568,conference
CALL_00346,SYN_P_0862,SYN_P_0770,2025-03-07 16:20:00,1720,conference
CALL_00347,SYN_P_0935,SYN_P_0184,2025-03-06 10:08:00,317,conference
CALL_00348,SYN_P_0750,SYN_P_0787,2024-12-27 11:14:00,320,missed
CALL_00349,SYN_P_0211,SYN_P_0603,2024-01-31 23:33:00,1601,conference
CALL_00350,SYN_P_0635,SYN_P_0399,2024-09-12 01:00:00,409,voice
CALL_00351,SYN_P_0379,SYN_P_0457,2025-03-04 19:07:00,1618,voice
CALL_00352,SYN_P_0881,SYN_P_0828,2024-03-20 18:26:00,855,conference
CALL_00353,SYN_P_0048,SYN_P_0969,2024-08-13 17:40:00,835,conference
CALL_00354,SYN_P_0242,SYN_P_0937,2025-08-31 07:48:00,82,conference
CALL_00355,SYN_P_0906,SYN_P_0357,2024-11-10 10:29:00,653,conference
CALL_00356,SYN_P_0468,SYN_P_0452,2025-04-19 10:46:00,1392,conference
CALL_00357,SYN_P_0741,SYN_P_0500,2024-07-20 17:43:00,1366,conference
CALL_00358,SYN_P_0036,SYN_P_0584,2024-01-05 11:22:00,725,missed
CALL_00359,SYN_P_0242,SYN_P_0292,2025-09-24 06:34:00,719,voice
CALL_00360,SYN_P_0302,SYN_P_0832,2025-06-06 10:14:00,1135,conference
CALL_00361,SYN_P_0301,SYN_P_0890,2025-01-22 10:43:00,211,conference
CALL_00362,SYN_P_0784,SYN_P_0775,2025-05-17 00:44:00,853,conference
CALL_00363,SYN_P_0150,SYN_P_0444,2024-01-22 17:56:00,1170,missed
CALL_00364,SYN_P_0873,SYN_P_0202,2024-07-31 05:11:00,1589,voice
CALL_00365,SYN_P_0643,SYN_P_0690,2024-06-24 00:48:00,535,voice
CALL_00366,SYN_P_0547,SYN_P_0817,2024-08-04 22:15:00,512,conference
CALL_00367,SYN_P_0637,SYN_P_0557,2024-02-29 01:44:00,1770,voice
CALL_00368,SYN_P_0337,SYN_P_0980,2024-11-21 20:05:00,22,voice
CALL_00369,SYN_P_0890,SYN_P_0801,2025-07-20 22:32:00,148,voice
CALL_00370,SYN_P_0240,SYN_P_0793,2024-10-21 06:27:00,173,voice
CALL_00371,SYN_P_0396,SYN_P_0686,2024-02-07 02:46:00,118,voice
CALL_00372,SYN_P_0769,SYN_P_0115,2025-02-10 16:23:00,184,missed
CALL_00373,SYN_P_0150,SYN_P_0659,2024-03-20 02:44:00,948,missed
CALL_00374,SYN_P_0363,SYN_P_0402,2025-10-07 14:56:00,1334,missed
CALL_00375,SYN_P_0295,SYN_P_0104,2025-06-20 11:09:00,471,conference
CALL_00376,SYN_P_0574,SYN_P_0554,2024-01-25 11:49:00,1034,missed
CALL_00377,SYN_P_0907,SYN_P_0577,2025-07-23 01:16:00,352,voice
CALL_00378,SYN_P_0920,SYN_P_0287,2025-08-10 05:32:00,1582,missed
CALL_00379,SYN_P_0267,SYN_P_0281,2025-05-16 18:54:00,59,conference
CALL_00380,SYN_P_0189,SYN_P_1008,2025-11-21 12:22:00,807,voice
CALL_00381,SYN_P_0330,SYN_P_0137,2025-01-18 19:35:00,66,missed
CALL_00382,SYN_P_0539,SYN_P_0138,2024-10-11 09:07:00,426,voice
CALL_00383,SYN_P_0930,SYN_P_0476,2024-05-09 21:18:00,291,missed
CALL_00384,SYN_P_0733,SYN_P_0351,2024-10-22 02:01:00,726,missed
CALL_00385,SYN_P_0223,SYN_P_0957,2024-04-25 06:31:00,970,voice
CALL_00386,SYN_P_0420,SYN_P_0337,2024-05-28 01:09:00,180,conference
CALL_00387,SYN_P_0335,SYN_P_0001,2025-07-07 04:00:00,250,voice
CALL_00388,SYN_P_0865,SYN_P_0488,2025-04-07 18:22:00,291,missed
CALL_00389,SYN_P_1016,SYN_P_0707,2025-07-01 13:29:00,268,voice
CALL_00390,SYN_P_0447,SYN_P_0917,2024-04-18 06:13:00,1387,conference
CALL_00391,SYN_P_0608,SYN_P_0629,2025-01-20 08:23:00,1233,voice
CALL_00392,SYN_P_0346,SYN_P_0662,2024-03-10 14:13:00,308,missed
CALL_00393,SYN_P_0603,SYN_P_0089,2024-05-17 15:34:00,903,missed
CALL_00394,SYN_P_0584,SYN_P_0109,2024-12-10 10:32:00,945,voice
CALL_00395,SYN_P_0513,SYN_P_0209,2025-08-03 03:40:00,983,conference
CALL_00396,SYN_P_0222,SYN_P_0291,2025-11-05 14:11:00,1537,missed
CALL_00397,SYN_P_0349,SYN_P_0383,2024-04-19 11:40:00,48,voice
CALL_00398,SYN_P_0189,SYN_P_1007,2024-09-22 15:03:00,229,conference
CALL_00399,SYN_P_0397,SYN_P_0535,2025-09-03 11:26:00,371,conference
CALL_00400,SYN_P_0697,SYN_P_1007,2025-09-29 18:47:00,498,missed
CALL_00401,SYN_P_0475,SYN_P_0498,2024-06-16 11:01:00,1756,conference
CALL_00402,SYN_P_0363,SYN_P_0653,2025-08-17 19:29:00,79,missed
CALL_00403,SYN_P_0469,SYN_P_0921,2024-02-03 09:03:00,1029,conference
CALL_00404,SYN_P_0878,SYN_P_0825,2024-06-22 07:10:00,948,missed
CALL_00405,SYN_P_0126,SYN_P_0825,2025-12-24 00:41:00,503,missed
CALL_00406,SYN_P_0301,SYN_P_0032,2025-06-15 16:41:00,1585,voice
CALL_00407,SYN_P_0771,SYN_P_0295,2024-05-02 20:20:00,1369,voice
CALL_00408,SYN_P_0370,SYN_P_0459,2025-05-23 17:03:00,691,conference
CALL_00409,SYN_P_0327,SYN_P_0177,2025-07-26 20:48:00,1410,conference
CALL_00410,SYN_P_0750,SYN_P_0031,2025-05-02 22:52:00,1124,missed
CALL_00411,SYN_P_0215,SYN_P_0543,2025-08-12 17:29:00,1186,voice
CALL_00412,SYN_P_0150,SYN_P_0357,2024-04-15 22:54:00,1188,voice
CALL_00413,SYN_P_0671,SYN_P_0815,2025-10-27 03:43:00,1566,conference
CALL_00414,SYN_P_0081,SYN_P_0550,2024-12-08 13:30:00,900,conference
CALL_00415,SYN_P_0592,SYN_P_0034,2024-08-18 14:16:00,279,voice
CALL_00416,SYN_P_0678,SYN_P_0070,2024-11-30 16:03:00,1376,conference
CALL_00417,SYN_P_0888,SYN_P_0514,2025-03-01 01:30:00,1347,voice
CALL_00418,SYN_P_0611,SYN_P_0692,2024-04-06 03:28:00,1345,voice
CALL_00419,SYN_P_0581,SYN_P_0711,2025-10-20 01:46:00,1302,conference
CALL_00420,SYN_P_1040,SYN_P_0938,2024-02-22 03:16:00,1443,conference
CALL_00421,SYN_P_0904,SYN_P_0188,2025-06-03 19:52:00,386,voice
CALL_00422,SYN_P_0823,SYN_P_0917,2025-07-22 16:49:00,998,voice
CALL_00423,SYN_P_0383,SYN_P_0054,2025-10-20 06:46:00,582,missed
CALL_00424,SYN_P_0160,SYN_P_0131,2025-11-02 23:18:00,1033,conference
CALL_00425,SYN_P_1009,SYN_P_0788,2024-08-06 07:58:00,1775,conference
CALL_00426,SYN_P_0894,SYN_P_1036,2025-12-25 03:18:00,1491,voice
CALL_00427,SYN_P_0266,SYN_P_0656,2024-10-12 16:03:00,1031,conference
CALL_00428,SYN_P_0079,SYN_P_0652,2024-01-01 22:52:00,836,conference
CALL_00429,SYN_P_0382,SYN_P_0487,2025-06-20 22:19:00,126,conference
CALL_00430,SYN_P_0552,SYN_P_0062,2025-06-08 19:23:00,1567,missed
CALL_00431,SYN_P_0781,SYN_P_0680,2025-10-27 00:33:00,1185,voice
CALL_00432,SYN_P_0063,SYN_P_0256,2024-09-01 13:13:00,592,conference
CALL_00433,SYN_P_0361,SYN_P_0702,2025-06-29 10:44:00,569,missed
CALL_00434,SYN_P_0374,SYN_P_0806,2025-11-01 22:08:00,1235,missed
CALL_00435,SYN_P_0402,SYN_P_0288,2025-05-29 02:56:00,1712,conference
CALL_00436,SYN_P_0603,SYN_P_0381,2024-12-25 04:09:00,1318,voice
CALL_00437,SYN_P_0552,SYN_P_0802,2024-11-19 14:21:00,1794,voice
CALL_00438,SYN_P_0212,SYN_P_0697,2025-08-12 16:19:00,356,missed
CALL_00439,SYN_P_0164,SYN_P_0672,2024-09-28 18:12:00,1111,missed
CALL_00440,SYN_P_0990,SYN_P_0365,2025-05-15 00:58:00,816,voice
CALL_00441,SYN_P_0352,SYN_P_0827,2024-11-18 19:18:00,1798,conference
CALL_00442,SYN_P_0456,SYN_P_0704,2025-06-22 22:15:00,229,voice
CALL_00443,SYN_P_1034,SYN_P_0218,2025-07-23 18:06:00,776,missed
CALL_00444,SYN_P_0053,SYN_P_1003,2025-01-17 19:15:00,811,conference
CALL_00445,SYN_P_0665,SYN_P_0033,2025-04-11 16:14:00,1568,missed
CALL_00446,SYN_P_0589,SYN_P_0536,2024-11-22 12:35:00,35,voice
CALL_00447,SYN_P_0628,SYN_P_0246,2024-04-18 12:18:00,1724,voice
CALL_00448,SYN_P_0986,SYN_P_0992,2024-08-28 00:41:00,116,voice
CALL_00449,SYN_P_0684,SYN_P_0484,2025-01-26 22:54:00,1644,voice
CALL_00450,SYN_P_0177,SYN_P_0746,2024-11-02 02:31:00,827,missed
CALL_00451,SYN_P_0181,SYN_P_0667,2025-03-03 15:48:00,949,voice
CALL_00452,SYN_P_0670,SYN_P_0672,2024-10-21 14:47:00,239,voice
CALL_00453,SYN_P_0356,SYN_P_0750,2024-11-08 08:11:00,1694,missed
CALL_00454,SYN_P_0975,SYN_P_0200,2024-12-12 19:54:00,1655,missed
CALL_00455,SYN_P_0917,SYN_P_0650,2024-03-07 16:33:00,52,conference
CALL_00456,SYN_P_0545,SYN_P_0307,2024-06-07 21:29:00,600,voice
CALL_00457,SYN_P_0073,SYN_P_0725,2024-09-15 05:56:00,955,missed
CALL_00458,SYN_P_0250,SYN_P_0969,2024-03-28 14:07:00,1259,conference
CALL_00459,SYN_P_0270,SYN_P_0979,2024-01-10 19:06:00,576,missed
CALL_00460,SYN_P_0266,SYN_P_0482,2025-05-22 06:32:00,843,voice
CALL_00461,SYN_P_0281,SYN_P_0678,2025-09-15 12:59:00,872,voice
CALL_00462,SYN_P_0665,SYN_P_1038,2025-08-28 03:13:00,1642,missed
CALL_00463,SYN_P_0906,SYN_P_0573,2025-03-10 22:34:00,1786,voice
CALL_00464,SYN_P_0284,SYN_P_1010,2025-05-07 02:07:00,1064,missed
CALL_00465,SYN_P_0573,SYN_P_0696,2025-09-06 12:43:00,764,missed
CALL_00466,SYN_P_0590,SYN_P_0365,2024-07-06 17:16:00,643,conference
CALL_00467,SYN_P_0244,SYN_P_0170,2025-09-15 11:26:00,700,voice
CALL_00468,SYN_P_0279,SYN_P_0013,2024-02-27 09:12:00,107,voice
CALL_00469,SYN_P_0629,SYN_P_0763,2024-11-30 08:10:00,1220,conference
CALL_00470,SYN_P_0476,SYN_P_0149,2024-12-10 07:31:00,288,conference
CALL_00471,SYN_P_0238,SYN_P_0668,2025-04-07 05:07:00,161,voice
CALL_00472,SYN_P_0012,SYN_P_0664,2025-05-10 01:24:00,1004,voice
CALL_00473,SYN_P_0418,SYN_P_0872,2024-09-22 06:34:00,1416,voice
CALL_00474,SYN_P_0582,SYN_P_0622,2025-02-18 03:12:00,1763,conference
CALL_00475,SYN_P_0785,SYN_P_0791,2025-12-15 12:44:00,315,missed
CALL_00476,SYN_P_0455,SYN_P_0867,2025-10-15 21:50:00,1325,missed
CALL_00477,SYN_P_0600,SYN_P_0847,2024-08-06 00:33:00,1549,voice
CALL_00478,SYN_P_0266,SYN_P_0751,2024-09-01 05:51:00,775,missed
CALL_00479,SYN_P_0429,SYN_P_0143,2024-11-14 02:59:00,1669,voice
CALL_00480,SYN_P_0217,SYN_P_0274,2024-10-04 07:47:00,1732,voice
CALL_00481,SYN_P_0259,SYN_P_0410,2024-07-27 13:38:00,1742,conference
CALL_00482,SYN_P_0015,SYN_P_0625,2024-05-14 20:44:00,140,missed
CALL_00483,SYN_P_0017,SYN_P_0185,2024-12-22 10:34:00,870,missed
CALL_00484,SYN_P_1003,SYN_P_0328,2024-10-24 00:48:00,1489,conference
CALL_00485,SYN_P_0949,SYN_P_0707,2024-02-05 06:44:00,1110,voice
CALL_00486,SYN_P_0966,SYN_P_0828,2024-05-06 20:04:00,1382,missed
CALL_00487,SYN_P_0363,SYN_P_0371,2025-05-24 20:27:00,1003,missed
CALL_00488,SYN_P_0658,SYN_P_0534,2025-06-12 22:19:00,1171,conference
CALL_00489,SYN_P_0545,SYN_P_0991,2024-07-16 13:53:00,796,voice
CALL_00490,SYN_P_0067,SYN_P_0667,2024-07-26 10:50:00,1286,voice
CALL_00491,SYN_P_0929,SYN_P_0784,2024-12-17 02:40:00,1514,voice
CALL_00492,SYN_P_0804,SYN_P_0109,2024-09-21 13:12:00,1491,missed
CALL_00493,SYN_P_0248,SYN_P_0961,2024-09-12 15:52:00,149,missed
CALL_00494,SYN_P_0441,SYN_P_0407,2025-10-07 00:25:00,1632,conference
CALL_00495,SYN_P_0445,SYN_P_0382,2024-02-12 14:56:00,687,voice
CALL_00496,SYN_P_0354,SYN_P_0318,2024-11-07 19:17:00,1537,missed
CALL_00497,SYN_P_0351,SYN_P_0207,2025-09-14 00:13:00,1657,missed
CALL_00498,SYN_P_0155,SYN_P_0621,2024-12-10 02:18:00,1152,conference
CALL_00499,SYN_P_0295,SYN_P_0485,2024-08-30 13:49:00,685,conference
CALL_00500,SYN_P_0745,SYN_P_0501,2024-10-22 21:52:00,675,conference
CALL_00501,SYN_P_0631,SYN_P_0547,2025-08-31 13:48:00,270,missed
CALL_00502,SYN_P_0949,SYN_P_1010,2024-11-14 17:55:00,350,missed
CALL_00503,SYN_P_0594,SYN_P_0507,2024-01-29 11:40:00,1189,missed
CALL_00504,SYN_P_0535,SYN_P_0520,2025-12-26 10:27:00,1271,conference
CALL_00505,SYN_P_0239,SYN_P_0370,2025-10-12 17:43:00,1256,conference
CALL_00506,SYN_P_0899,SYN_P_0006,2024-09-29 00:56:00,1189,voice
CALL_00507,SYN_P_0902,SYN_P_0144,2024-08-24 01:26:00,133,missed
CALL_00508,SYN_P_0505,SYN_P_0960,2025-12-25 19:54:00,1492,voice
CALL_00509,SYN_P_0439,SYN_P_1005,2025-04-21 01:10:00,303,conference
CALL_00510,SYN_P_0498,SYN_P_0268,2024-08-05 08:18:00,77,conference
CALL_00511,SYN_P_0202,SYN_P_0276,2025-06-14 13:27:00,833,conference
CALL_00512,SYN_P_0112,SYN_P_0386,2024-09-09 08:05:00,97,voice
CALL_00513,SYN_P_0544,SYN_P_1002,2025-11-09 01:58:00,1082,conference
CALL_00514,SYN_P_1037,SYN_P_0898,2025-05-23 17:22:00,1420,voice
CALL_00515,SYN_P_0763,SYN_P_0732,2024-09-25 22:12:00,504,conference
CALL_00516,SYN_P_0808,SYN_P_0125,2024-02-28 21:24:00,433,voice
CALL_00517,SYN_P_0570,SYN_P_0619,2024-12-10 02:50:00,814,conference
CALL_00518,SYN_P_0168,SYN_P_0657,2024-06-08 10:37:00,962,voice
CALL_00519,SYN_P_0711,SYN_P_0334,2024-11-01 21:49:00,1510,conference
CALL_00520,SYN_P_0192,SYN_P_0047,2024-08-05 07:27:00,1336,conference
CALL_00521,SYN_P_0343,SYN_P_0714,2024-02-04 23:54:00,209,missed
CALL_00522,SYN_P_0408,SYN_P_0979,2025-02-07 16:17:00,1358,conference
CALL_00523,SYN_P_0395,SYN_P_0117,2024-10-12 22:19:00,30,conference
CALL_00524,SYN_P_0852,SYN_P_0963,2024-04-30 08:45:00,450,conference
CALL_00525,SYN_P_1024,SYN_P_0191,2024-06-16 17:29:00,317,missed
CALL_00526,SYN_P_0100,SYN_P_0310,2024-08-09 01:21:00,256,voice
CALL_00527,SYN_P_0323,SYN_P_0242,2025-11-01 10:12:00,859,missed
CALL_00528,SYN_P_0286,SYN_P_0110,2024-06-16 17:20:00,1260,conference
CALL_00529,SYN_P_0183,SYN_P_0238,2024-06-13 03:29:00,803,missed
CALL_00530,SYN_P_0215,SYN_P_0266,2024-09-20 04:10:00,105,voice
CALL_00531,SYN_P_0066,SYN_P_0915,2024-07-17 01:04:00,1500,missed
CALL_00532,SYN_P_0897,SYN_P_0510,2024-10-15 06:54:00,1295,conference
CALL_00533,SYN_P_0439,SYN_P_0076,2025-03-03 14:29:00,1191,voice
CALL_00534,SYN_P_0884,SYN_P_0779,2025-05-06 05:57:00,446,conference
CALL_00535,SYN_P_0028,SYN_P_0367,2025-10-25 03:24:00,1352,conference
CALL_00536,SYN_P_0618,SYN_P_0213,2024-08-05 22:00:00,1585,missed
CALL_00537,SYN_P_0361,SYN_P_0206,2024-05-11 05:14:00,602,voice
CALL_00538,SYN_P_0809,SYN_P_0288,2025-05-06 00:26:00,1780,voice
CALL_00539,SYN_P_0669,SYN_P_0276,2024-08-06 15:21:00,1241,missed
CALL_00540,SYN_P_0770,SYN_P_0264,2024-01-25 22:12:00,1740,conference
CALL_00541,SYN_P_0397,SYN_P_0752,2025-05-24 16:31:00,1497,missed
CALL_00542,SYN_P_0136,SYN_P_0003,2024-11-08 13:26:00,1485,conference
CALL_00543,SYN_P_0708,SYN_P_0263,2025-12-24 03:57:00,1706,voice
CALL_00544,SYN_P_0200,SYN_P_0469,2025-10-22 19:09:00,262,voice
CALL_00545,SYN_P_0565,SYN_P_0391,2025-09-09 07:03:00,755,conference
CALL_00546,SYN_P_0669,SYN_P_0751,2025-07-18 03:31:00,648,voice
CALL_00547,SYN_P_0435,SYN_P_0056,2025-01-12 17:11:00,173,conference
CALL_00548,SYN_P_0320,SYN_P_0053,2024-07-24 02:55:00,1006,voice
CALL_00549,SYN_P_0866,SYN_P_0253,2025-06-10 22:36:00,1277,voice
CALL_00550,SYN_P_0982,SYN_P_0473,2025-12-21 16:30:00,589,voice
CALL_00551,SYN_P_0341,SYN_P_0126,2025-10-07 07:58:00,1492,conference
CALL_00552,SYN_P_0175,SYN_P_0884,2025-09-12 16:43:00,1785,conference
CALL_00553,SYN_P_0046,SYN_P_0845,2024-11-28 08:12:00,286,voice
CALL_00554,SYN_P_0577,SYN_P_0220,2025-05-13 15:24:00,674,missed
CALL_00555,SYN_P_0325,SYN_P_0016,2024-11-19 01:45:00,1456,conference
CALL_00556,SYN_P_0585,SYN_P_0067,2024-12-29 15:33:00,140,voice
CALL_00557,SYN_P_0035,SYN_P_0744,2025-08-13 14:39:00,1036,conference
CALL_00558,SYN_P_0925,SYN_P_0755,2025-09-08 07:31:00,1631,missed
CALL_00559,SYN_P_0133,SYN_P_0760,2025-10-06 21:24:00,1228,conference
CALL_00560,SYN_P_0713,SYN_P_0762,2025-02-19 02:59:00,890,voice
CALL_00561,SYN_P_0505,SYN_P_0515,2025-11-29 10:14:00,1743,voice
CALL_00562,SYN_P_0281,SYN_P_0515,2025-11-03 11:11:00,909,voice
CALL_00563,SYN_P_0227,SYN_P_0091,2024-03-27 12:07:00,1595,voice
CALL_00564,SYN_P_0252,SYN_P_0080,2024-10-28 18:50:00,74,conference
CALL_00565,SYN_P_0845,SYN_P_0471,2024-05-26 04:26:00,940,missed
CALL_00566,SYN_P_0566,SYN_P_0185,2025-12-13 03:14:00,351,missed
CALL_00567,SYN_P_0088,SYN_P_0027,2024-05-21 21:22:00,1683,conference
CALL_00568,SYN_P_0751,SYN_P_0918,2024-06-05 09:58:00,323,conference
CALL_00569,SYN_P_0063,SYN_P_0222,2025-05-14 02:53:00,1462,voice
CALL_00570,SYN_P_0950,SYN_P_0173,2024-10-11 16:43:00,1061,voice
CALL_00571,SYN_P_0837,SYN_P_0928,2024-05-28 01:29:00,524,voice
CALL_00572,SYN_P_0947,SYN_P_0470,2025-04-28 17:06:00,183,voice
CALL_00573,SYN_P_0590,SYN_P_0740,2025-02-05 07:05:00,1027,missed
CALL_00574,SYN_P_0409,SYN_P_0821,2024-09-11 20:00:00,253,conference
CALL_00575,SYN_P_0403,SYN_P_0051,2024-01-26 09:12:00,1177,missed
CALL_00576,SYN_P_0373,SYN_P_0715,2025-06-01 11:48:00,935,missed
CALL_00577,SYN_P_0880,SYN_P_0520,2025-12-23 14:32:00,80,voice
CALL_00578,SYN_P_0247,SYN_P_0012,2025-05-01 01:51:00,427,conference
CALL_00579,SYN_P_0411,SYN_P_0825,2024-08-16 01:01:00,1704,missed
CALL_00580,SYN_P_0521,SYN_P_0896,2025-07-27 06:09:00,914,voice
CALL_00581,SYN_P_0162,SYN_P_0724,2024-04-03 07:34:00,1094,voice
CALL_00582,SYN_P_0284,SYN_P_0973,2024-01-28 15:25:00,85,voice
CALL_00583,SYN_P_0545,SYN_P_0826,2025-08-27 02:27:00,891,voice
CALL_00584,SYN_P_0637,SYN_P_0677,2024-02-06 07:29:00,1566,voice
CALL_00585,SYN_P_0239,SYN_P_0104,2025-10-12 21:23:00,1225,missed
CALL_00586,SYN_P_0958,SYN_P_0255,2025-01-02 11:06:00,96,voice
CALL_00587,SYN_P_0538,SYN_P_0484,2024-04-08 22:50:00,1700,conference
CALL_00588,SYN_P_0553,SYN_P_0007,2025-04-03 19:41:00,530,conference
CALL_00589,SYN_P_0135,SYN_P_0649,2024-09-07 16:03:00,106,missed
CALL_00590,SYN_P_1028,SYN_P_0078,2025-03-09 10:52:00,1344,conference
CALL_00591,SYN_P_1018,SYN_P_0809,2025-12-18 17:27:00,1328,voice
CALL_00592,SYN_P_0134,SYN_P_0407,2025-11-05 15:40:00,1228,missed
CALL_00593,SYN_P_0247,SYN_P_0850,2025-07-10 15:36:00,1254,conference
CALL_00594,SYN_P_0600,SYN_P_0210,2025-08-21 09:32:00,802,voice
CALL_00595,SYN_P_0305,SYN_P_0443,2025-12-07 06:25:00,607,voice
CALL_00596,SYN_P_0994,SYN_P_0983,2025-01-22 15:27:00,528,voice
CALL_00597,SYN_P_0357,SYN_P_0661,2025-09-28 06:32:00,394,voice
CALL_00598,SYN_P_0593,SYN_P_0234,2025-10-11 15:12:00,1672,voice
CALL_00599,SYN_P_0138,SYN_P_0541,2024-08-28 12:09:00,902,conference
CALL_00600,SYN_P_0286,SYN_P_0054,2024-11-08 03:48:00,976,voice
CALL_00601,SYN_P_0944,SYN_P_0352,2024-06-02 22:10:00,202,missed
CALL_00602,SYN_P_0113,SYN_P_0325,2024-02-09 22:43:00,1311,conference
CALL_00603,SYN_P_0532,SYN_P_0195,2024-05-01 21:07:00,501,missed
CALL_00604,SYN_P_1034,SYN_P_0919,2024-08-01 12:14:00,249,voice
CALL_00605,SYN_P_0911,SYN_P_0046,2025-02-26 00:04:00,1374,conference
CALL_00606,SYN_P_0063,SYN_P_0145,2025-08-04 02:07:00,552,missed
CALL_00607,SYN_P_0284,SYN_P_0330,2024-06-24 02:47:00,944,missed
CALL_00608,SYN_P_0478,SYN_P_0902,2025-06-28 09:13:00,916,voice
CALL_00609,SYN_P_0354,SYN_P_0127,2024-02-07 10:02:00,551,conference
CALL_00610,SYN_P_0096,SYN_P_0858,2025-11-21 18:15:00,675,missed
CALL_00611,SYN_P_0192,SYN_P_0369,2024-10-02 03:02:00,798,conference
CALL_00612,SYN_P_0175,SYN_P_0614,2025-08-10 05:53:00,207,conference
CALL_00613,SYN_P_0173,SYN_P_0324,2025-12-28 17:14:00,1401,conference
CALL_00614,SYN_P_0554,SYN_P_0339,2025-09-08 17:30:00,1166,conference
CALL_00615,SYN_P_0309,SYN_P_0949,2025-07-25 01:02:00,1204,conference
CALL_00616,SYN_P_0978,SYN_P_0103,2025-01-24 01:01:00,108,conference
CALL_00617,SYN_P_0727,SYN_P_0470,2024-06-20 17:23:00,549,voice
CALL_00618,SYN_P_0868,SYN_P_0231,2025-05-31 10:31:00,894,voice
CALL_00619,SYN_P_1013,SYN_P_0509,2024-09-14 19:37:00,1018,missed
CALL_00620,SYN_P_0460,SYN_P_0683,2025-07-03 14:37:00,745,voice
CALL_00621,SYN_P_0943,SYN_P_0816,2024-09-21 15:45:00,619,conference
CALL_00622,SYN_P_0093,SYN_P_0864,2025-02-16 04:57:00,1730,conference
CALL_00623,SYN_P_0771,SYN_P_0786,2024-12-28 03:07:00,1495,missed
CALL_00624,SYN_P_0880,SYN_P_0053,2025-01-21 20:57:00,947,conference
CALL_00625,SYN_P_0640,SYN_P_0311,2024-04-04 07:31:00,929,voice
CALL_00626,SYN_P_0314,SYN_P_0693,2024-05-28 20:29:00,810,voice
CALL_00627,SYN_P_0328,SYN_P_0729,2024-12-20 02:59:00,1710,conference
CALL_00628,SYN_P_0833,SYN_P_0564,2024-07-01 03:05:00,20,conference
CALL_00629,SYN_P_0455,SYN_P_0545,2025-08-05 17:34:00,1110,conference
CALL_00630,SYN_P_1028,SYN_P_0467,2024-02-29 20:07:00,912,voice
CALL_00631,SYN_P_0530,SYN_P_0810,2025-11-29 08:33:00,329,conference
CALL_00632,SYN_P_0912,SYN_P_0140,2025-09-10 19:50:00,65,conference
CALL_00633,SYN_P_0130,SYN_P_0183,2025-03-12 18:15:00,171,voice
CALL_00634,SYN_P_0232,SYN_P_0509,2025-06-05 00:10:00,1374,conference
CALL_00635,SYN_P_0335,SYN_P_0419,2025-08-16 06:56:00,241,voice
CALL_00636,SYN_P_0437,SYN_P_0974,2025-08-16 15:47:00,20,missed
CALL_00637,SYN_P_0383,SYN_P_0510,2024-03-04 18:36:00,541,missed
CALL_00638,SYN_P_0194,SYN_P_0821,2025-04-29 03:59:00,1616,conference
CALL_00639,SYN_P_0045,SYN_P_0340,2025-06-08 17:57:00,590,missed
CALL_00640,SYN_P_1015,SYN_P_0297,2025-01-16 19:57:00,275,conference
CALL_00641,SYN_P_0200,SYN_P_0879,2025-04-07 22:50:00,1351,voice
